iter,block,layer_short,kappa
200,8,c_fc.weight,2.973795561626585
200,8,c_proj.weight,3.242391020188086
200,9,c_attn.weight,3.722344598391989
200,9,c_proj.weight,3121.7038981180704
200,9,c_fc.weight,2.9682223322472225
200,9,c_proj.weight,3.4433516892270775
200,10,c_attn.weight,3.8274591971605907
200,10,c_proj.weight,1146.551338852614
200,10,c_fc.weight,2.9868975487058376
200,10,c_proj.weight,3.590913151301988
200,11,c_attn.weight,3.722664500406174
200,11,c_proj.weight,6063.673686737493
200,11,c_fc.weight,3.019880077244574
200,11,c_proj.weight,3.8598042588626433
0,0,c_attn.weight,3.687047238530457
0,0,c_proj.weight,819.6257683802182
0,0,c_fc.weight,2.9597928612321884
0,0,c_proj.weight,2.9771239944658827
0,1,c_attn.weight,3.659983890568611
0,1,c_proj.weight,7251.8116598277675
0,1,c_fc.weight,2.9800614926128506
0,1,c_proj.weight,2.9363188126468813
0,2,c_attn.weight,3.7393545811665194
0,2,c_proj.weight,1249.0719342143966
0,2,c_fc.weight,2.9926869922543715
0,2,c_proj.weight,2.930864834964105
0,3,c_attn.weight,3.671645166240183
0,3,c_proj.weight,2964.322096673069
0,3,c_fc.weight,3.0140578586214826
0,3,c_proj.weight,2.9814082122487173
0,4,c_attn.weight,3.6857050282293335
0,4,c_proj.weight,2952.2732078201284
0,4,c_fc.weight,2.949893516692965
0,4,c_proj.weight,2.9678734696406996
0,5,c_attn.weight,3.6729073597771644
0,5,c_proj.weight,2554.6507812644277
0,5,c_fc.weight,2.964911063386531
0,5,c_proj.weight,2.939753191317793
0,6,c_attn.weight,3.647091951635863
0,6,c_proj.weight,2032.139403077997
0,6,c_fc.weight,2.949536148500208
0,6,c_proj.weight,2.962743265669013
0,7,c_attn.weight,3.65579461228222
0,7,c_proj.weight,950.7529600872615
0,7,c_fc.weight,2.9588500247454057
0,7,c_proj.weight,3.002655019486557
0,8,c_attn.weight,3.721147413424824
0,8,c_proj.weight,6306.14141640429
0,8,c_fc.weight,2.9663948840039596
0,8,c_proj.weight,2.9538351430159158
0,9,c_attn.weight,3.7219269600921887
0,9,c_proj.weight,1942.131003377482
0,9,c_fc.weight,2.972208571459501
0,9,c_proj.weight,2.9841442980280894
0,10,c_attn.weight,3.731138679256917
0,10,c_proj.weight,7714.112627692989
0,10,c_fc.weight,2.988962277029951
0,10,c_proj.weight,2.966241180200089
0,11,c_attn.weight,3.7246579696787165
0,11,c_proj.weight,902.3281358017188
0,11,c_fc.weight,3.022453358958322
0,11,c_proj.weight,2.9215682433606216
