iter,block,param_type,value
0,2,mlp_proj,3.975468158721924
0,3,ln1,0.011779899708926678
0,3,attn_qkv,0.585883378982544
0,3,attn_proj,2.7724969387054443
0,3,ln2,0.012456339783966541
0,3,mlp_fc,0.5906043648719788
0,3,mlp_proj,3.393219232559204
0,4,ln1,0.010165056213736534
0,4,attn_qkv,0.5042023658752441
0,4,attn_proj,2.5089380741119385
0,4,ln2,0.010413683019578457
0,4,mlp_fc,0.5693209171295166
0,4,mlp_proj,3.1522412300109863
0,5,ln1,0.009679433889687061
0,5,attn_qkv,0.47947612404823303
0,5,attn_proj,2.472299098968506
0,5,ln2,0.009534409269690514
0,5,mlp_fc,0.5402234792709351
0,5,mlp_proj,2.8761067390441895
0,6,ln1,0.008934980258345604
0,6,attn_qkv,0.4692118763923645
0,6,attn_proj,2.233280897140503
0,6,ln2,0.009963858872652054
0,6,mlp_fc,0.4998793601989746
0,6,mlp_proj,2.637786865234375
0,7,ln1,0.009387879632413387
0,7,attn_qkv,0.4542575776576996
0,7,attn_proj,2.010218381881714
0,7,ln2,0.010322635993361473
0,7,mlp_fc,0.47147080302238464
0,7,mlp_proj,2.540590286254883
0,8,ln1,0.008554358966648579
0,8,attn_qkv,0.4128281772136688
0,8,attn_proj,1.9995204210281372
0,8,ln2,0.008505238220095634
0,8,mlp_fc,0.4396337866783142
0,8,mlp_proj,2.3436005115509033
0,9,ln1,0.008251202292740345
0,9,attn_qkv,0.389453262090683
0,9,attn_proj,1.8870986700057983
0,9,ln2,0.008169437758624554
0,9,mlp_fc,0.4213967025279999
0,9,mlp_proj,2.2531983852386475
0,10,ln1,0.007461042609065771
0,10,attn_qkv,0.36563441157341003
0,10,attn_proj,1.8797940015792847
0,10,ln2,0.008242245763540268
0,10,mlp_fc,0.4103279411792755
0,10,mlp_proj,2.1822028160095215
0,11,ln1,0.007224583998322487
0,11,attn_qkv,0.35464391112327576
0,11,attn_proj,1.6562845706939697
0,11,ln2,0.007211736869066954
0,11,mlp_fc,0.3966793417930603
0,11,mlp_proj,2.110100507736206
100,0,ln1,0.0024792172480374575
100,0,attn_qkv,0.12149365246295929
100,0,attn_proj,0.5655814409255981
100,0,ln2,0.0027534905821084976
100,0,mlp_fc,0.09466253966093063
100,0,mlp_proj,0.6869256496429443
100,1,ln1,0.0018885533791035414
100,1,attn_qkv,0.09119109809398651
100,1,attn_proj,0.4224579930305481
100,1,ln2,0.002270378405228257
100,1,mlp_fc,0.07941639423370361
100,1,mlp_proj,0.39401179552078247
100,2,ln1,0.001124965725466609
100,2,attn_qkv,0.058798328042030334
100,2,attn_proj,0.25286930799484253
100,2,ln2,0.0015067830681800842
100,2,mlp_fc,0.05214535444974899
100,2,mlp_proj,0.25483959913253784
100,3,ln1,0.0007283180602826178
100,3,attn_qkv,0.03491559624671936
100,3,attn_proj,0.15079355239868164
100,3,ln2,0.0009190718992613256
100,3,mlp_fc,0.03491579368710518
100,3,mlp_proj,0.1790715605020523
100,4,ln1,0.0004663291620090604
100,4,attn_qkv,0.023109959438443184
100,4,attn_proj,0.10266534239053726
100,4,ln2,0.0006967629306018353
100,4,mlp_fc,0.026720644906163216
100,4,mlp_proj,0.13399341702461243
100,5,ln1,0.0003540910838637501
100,5,attn_qkv,0.01782327890396118
100,5,attn_proj,0.08135175704956055
100,5,ln2,0.0005742843495681882
100,5,mlp_fc,0.022530067712068558
100,5,mlp_proj,0.10878253728151321
100,6,ln1,0.0003113315615337342
100,6,attn_qkv,0.014903564006090164
100,6,attn_proj,0.07255733013153076
100,6,ln2,0.00047505341353826225
100,6,mlp_fc,0.019953712821006775
100,6,mlp_proj,0.09594622254371643
100,7,ln1,0.0002940295380540192
100,7,attn_qkv,0.014341930858790874
100,7,attn_proj,0.06905511021614075
100,7,ln2,0.00045189328375272453
100,7,mlp_fc,0.01875280775129795
100,7,mlp_proj,0.08818661421537399
100,8,ln1,0.00029231150983832777
100,8,attn_qkv,0.013767839409410954
100,8,attn_proj,0.06424008309841156
100,8,ln2,0.00042960740393027663
100,8,mlp_fc,0.017518773674964905
100,8,mlp_proj,0.08555444329977036
100,9,ln1,0.0002756761678028852
100,9,attn_qkv,0.013630717992782593
100,9,attn_proj,0.06585738062858582
100,9,ln2,0.00044951774179935455
100,9,mlp_fc,0.017536619678139687
100,9,mlp_proj,0.08247442543506622
100,10,ln1,0.0002803491079248488
100,10,attn_qkv,0.01318231038749218
100,10,attn_proj,0.06325416266918182
100,10,ln2,0.00039897634997032583
100,10,mlp_fc,0.016473904252052307
100,10,mlp_proj,0.08032765239477158
100,11,ln1,0.0003086616634391248
100,11,attn_qkv,0.014107860624790192
100,11,attn_proj,0.06664048880338669
100,11,ln2,0.0003963549970649183
100,11,mlp_fc,0.016732078045606613
100,11,mlp_proj,0.08002080768346786
