iter,block,layer_short,kappa
100,1,c_attn.weight,3.8075905126254006
100,1,c_proj.weight,2860.637516417544
100,1,c_fc.weight,3.590772131050038
100,1,c_proj.weight,6.964618981398141
100,2,c_attn.weight,4.21972089424793
100,2,c_proj.weight,10852.209084238875
100,2,c_fc.weight,3.518576991076254
100,2,c_proj.weight,7.752434881116036
100,3,c_attn.weight,5.636261164652297
100,3,c_proj.weight,3692.9564243086843
100,3,c_fc.weight,3.602224651818216
100,3,c_proj.weight,8.277994636531512
100,4,c_attn.weight,4.544376517970133
100,4,c_proj.weight,3160.518050205754
100,4,c_fc.weight,3.4548842925135714
100,4,c_proj.weight,8.442279533447536
100,5,c_attn.weight,4.422700517596094
100,5,c_proj.weight,27775.67777120413
100,5,c_fc.weight,3.4749798314046005
100,5,c_proj.weight,8.872660350112332
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
100,0,c_attn.weight,5.095342111830718
100,0,c_proj.weight,1638.3693611183076
100,0,c_fc.weight,3.953758980603913
100,0,c_proj.weight,7.408241405441236
100,1,c_attn.weight,3.8080793940284763
100,1,c_proj.weight,2597.7713191344646
100,1,c_fc.weight,3.591026424210898
100,1,c_proj.weight,6.967308817379283
100,2,c_attn.weight,4.220883044054828
100,2,c_proj.weight,16900.291993229544
100,2,c_fc.weight,3.5186439246976784
100,2,c_proj.weight,7.754132469859374
100,3,c_attn.weight,5.638267516240671
100,3,c_proj.weight,3594.741485529167
100,3,c_fc.weight,3.602940385084976
100,3,c_proj.weight,8.280199363622614
100,4,c_attn.weight,4.544654486330582
100,4,c_proj.weight,3049.2109937875557
100,4,c_fc.weight,3.454666350880421
100,4,c_proj.weight,8.444353098812254
100,5,c_attn.weight,4.424354214175301
100,5,c_proj.weight,23799.687233142908
100,5,c_fc.weight,3.4749634422814313
100,5,c_proj.weight,8.873342906367391
200,0,c_attn.weight,6.157356549445451
200,0,c_proj.weight,5552.323499632101
200,0,c_fc.weight,4.596611583078086
200,0,c_proj.weight,9.062043050421655
200,1,c_attn.weight,4.93552481402123
200,1,c_proj.weight,4844.952427772677
200,1,c_fc.weight,4.551836588495243
200,1,c_proj.weight,10.053685449516657
200,2,c_attn.weight,7.468576899644572
200,2,c_proj.weight,3126.938327525606
200,2,c_fc.weight,4.741508286807422
200,2,c_proj.weight,11.33513408958571
200,3,c_attn.weight,8.418647207827819
200,3,c_proj.weight,6980.3328379140285
200,3,c_fc.weight,5.244359950869372
200,3,c_proj.weight,12.244763477927496
200,4,c_attn.weight,7.159817409370654
200,4,c_proj.weight,3266.7576250502198
200,4,c_fc.weight,4.915039948921435
200,4,c_proj.weight,12.484171059766709
200,5,c_attn.weight,6.372868757810136
200,5,c_proj.weight,37345.06788230752
200,5,c_fc.weight,5.264926381272635
200,5,c_proj.weight,12.585883614806821
100,0,c_attn.weight,4.940559488513745
100,0,c_proj.weight,8314.84937547088
100,0,c_fc.weight,3.831266972850668
100,0,c_proj.weight,7.028765967129731
100,1,c_attn.weight,4.001199229482753
100,1,c_proj.weight,1137.1233333614398
100,1,c_fc.weight,3.6872443568982955
100,1,c_proj.weight,6.935494061229494
100,2,c_attn.weight,3.906008988857549
100,2,c_proj.weight,3237.050326257948
100,2,c_fc.weight,3.5433980061912087
100,2,c_proj.weight,7.382955526959005
100,3,c_attn.weight,5.005218992421387
100,3,c_proj.weight,3920.4214666670205
100,3,c_fc.weight,3.4603994933488935
100,3,c_proj.weight,7.810842347558048
100,4,c_attn.weight,4.561630789488951
100,4,c_proj.weight,2664.4511245039357
100,4,c_fc.weight,3.4291303809373184
100,4,c_proj.weight,8.053337426901628
100,5,c_attn.weight,4.372472073425274
100,5,c_proj.weight,19765.289728315627
100,5,c_fc.weight,3.431203826965482
100,5,c_proj.weight,8.663332735177542
0,0,c_attn.weight,3.7112012901640696
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.950280787780571
0,0,c_proj.weight,2.9671984438511596
0,1,c_attn.weight,3.639587030376841
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986043934482744
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713613980586387
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.9414772474177124
0,2,c_proj.weight,2.951455574209035
0,3,c_attn.weight,3.6817226601610598
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.9808711365898555
0,3,c_proj.weight,2.9747483360137266
0,4,c_attn.weight,3.647930114010723
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.9618214070796247
0,4,c_proj.weight,2.9290781894560163
0,5,c_attn.weight,3.691475023252794
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218551805167
0,5,c_proj.weight,2.983891885279437
100,0,c_attn.weight,4.939498825632517
100,0,c_proj.weight,9890.450090962759
100,0,c_fc.weight,3.8317137168182582
100,0,c_proj.weight,7.026909485515892
100,1,c_attn.weight,4.001168305288673
100,1,c_proj.weight,1167.9359085751103
100,1,c_fc.weight,3.686484453910676
100,1,c_proj.weight,6.934603483994579
100,2,c_attn.weight,3.9057486987573604
100,2,c_proj.weight,3220.205181505393
100,2,c_fc.weight,3.5428660615302805
100,2,c_proj.weight,7.383245706229699
100,3,c_attn.weight,5.010312826864652
100,3,c_proj.weight,4203.676661332764
100,3,c_fc.weight,3.4599242650537363
100,3,c_proj.weight,7.812484420801202
100,4,c_attn.weight,4.562079704726946
100,4,c_proj.weight,2523.8050701408115
100,4,c_fc.weight,3.4286807741189533
100,4,c_proj.weight,8.054319152372312
100,5,c_attn.weight,4.373914554449223
100,5,c_proj.weight,17428.855252368732
100,5,c_fc.weight,3.4309269885875326
100,5,c_proj.weight,8.660224216673045
200,0,c_attn.weight,6.10298658315646
200,0,c_proj.weight,17360.045274057185
200,0,c_fc.weight,4.675235010504008
200,0,c_proj.weight,9.229036265253393
200,1,c_attn.weight,5.0171293010184455
200,1,c_proj.weight,7223.616466919516
200,1,c_fc.weight,4.539492185880412
200,1,c_proj.weight,10.462913923608054
200,2,c_attn.weight,5.373741534298923
200,2,c_proj.weight,7243.3151285628865
200,2,c_fc.weight,4.822724586096479
200,2,c_proj.weight,11.165160662524421
200,3,c_attn.weight,8.139693895555318
200,3,c_proj.weight,16046.583721211322
200,3,c_fc.weight,5.237796238888379
200,3,c_proj.weight,11.697864504436895
200,4,c_attn.weight,7.561881559120401
200,4,c_proj.weight,17126.87019617229
200,4,c_fc.weight,5.10458633236971
200,4,c_proj.weight,12.175932223025143
200,5,c_attn.weight,6.067868335363517
200,5,c_proj.weight,7290.873518933149
200,5,c_fc.weight,5.031149116754822
200,5,c_proj.weight,12.51106531796681
200,0,c_attn.weight,6.162015189514589
200,0,c_proj.weight,5144.897884665068
200,0,c_fc.weight,4.599383062394411
200,0,c_proj.weight,9.07683156522129
200,1,c_attn.weight,4.9441192232855204
200,1,c_proj.weight,4492.518321649693
200,1,c_fc.weight,4.545945453335282
200,1,c_proj.weight,10.062017780823828
200,2,c_attn.weight,7.377433634915306
200,2,c_proj.weight,2795.7174573888906
200,2,c_fc.weight,4.7331111410493785
200,2,c_proj.weight,11.344290149373657
200,3,c_attn.weight,8.280935823204125
200,3,c_proj.weight,36362.78102322123
200,3,c_fc.weight,5.2410744864974275
200,3,c_proj.weight,12.244196854125699
200,4,c_attn.weight,7.073559712192649
200,4,c_proj.weight,4169.112923143275
200,4,c_fc.weight,4.907176058413708
200,4,c_proj.weight,12.483098698522854
200,5,c_attn.weight,6.354690297799886
200,5,c_proj.weight,15237.280010227665
200,5,c_fc.weight,5.2612763656597
200,5,c_proj.weight,12.586885216022726
200,0,c_attn.weight,6.095836350396386
200,0,c_proj.weight,27059.45708638484
200,0,c_fc.weight,4.674791365026458
200,0,c_proj.weight,9.228011973173116
200,1,c_attn.weight,5.012963115355083
200,1,c_proj.weight,6993.8984766917465
200,1,c_fc.weight,4.54209302734632
200,1,c_proj.weight,10.458918519911876
200,2,c_attn.weight,5.387673683849938
200,2,c_proj.weight,11136.550935399939
200,2,c_fc.weight,4.820495430536953
200,2,c_proj.weight,11.163080430202504
200,3,c_attn.weight,8.170527981530732
200,3,c_proj.weight,5506.621258296245
200,3,c_fc.weight,5.237715000571082
200,3,c_proj.weight,11.690853335037549
200,4,c_attn.weight,7.593611114544578
200,4,c_proj.weight,5570.688729752346
200,4,c_fc.weight,5.103097999102726
200,4,c_proj.weight,12.176003571692362
200,5,c_attn.weight,6.041579149478088
200,5,c_proj.weight,9685.978066996144
200,5,c_fc.weight,5.029286933131193
200,5,c_proj.weight,12.512222155877055
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
0,0,c_attn.weight,3.7112012901640696
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.950280787780571
0,0,c_proj.weight,2.9671984438511596
0,1,c_attn.weight,3.639587030376841
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986043934482744
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713613980586387
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.9414772474177124
0,2,c_proj.weight,2.951455574209035
0,3,c_attn.weight,3.6817226601610598
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.9808711365898555
0,3,c_proj.weight,2.9747483360137266
0,4,c_attn.weight,3.647930114010723
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.9618214070796247
0,4,c_proj.weight,2.9290781894560163
0,5,c_attn.weight,3.691475023252794
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218551805167
0,5,c_proj.weight,2.983891885279437
100,0,c_attn.weight,4.941235335454734
100,0,c_proj.weight,14536.591372746112
100,0,c_fc.weight,3.831400204320122
100,0,c_proj.weight,7.026445788012507
100,1,c_attn.weight,4.002399780115841
100,1,c_proj.weight,1192.6166428658005
100,1,c_fc.weight,3.6868974890718
100,1,c_proj.weight,6.936879826825682
100,2,c_attn.weight,3.9131017683696845
100,2,c_proj.weight,3217.3874027459183
100,2,c_fc.weight,3.542855203619233
100,2,c_proj.weight,7.3810649875126675
100,3,c_attn.weight,5.00971768878489
100,3,c_proj.weight,4279.240608027771
100,3,c_fc.weight,3.459774504710058
100,3,c_proj.weight,7.811014736113492
100,4,c_attn.weight,4.561686880806885
100,4,c_proj.weight,2541.0032582434865
100,4,c_fc.weight,3.428539535625218
100,4,c_proj.weight,8.052732213506145
100,5,c_attn.weight,4.375336735183267
100,5,c_proj.weight,32503.034857362374
100,5,c_fc.weight,3.431176732553522
100,5,c_proj.weight,8.660896197598811
100,0,c_attn.weight,4.939029898295789
100,0,c_proj.weight,12545.141796553333
100,0,c_fc.weight,3.831836860472761
100,0,c_proj.weight,7.028504185475464
100,1,c_attn.weight,4.00175438560518
100,1,c_proj.weight,1214.4618659372877
100,1,c_fc.weight,3.68803532032394
100,1,c_proj.weight,6.9356482214543185
100,2,c_attn.weight,3.9112130681411483
100,2,c_proj.weight,2938.7227162489894
100,2,c_fc.weight,3.543654721630071
100,2,c_proj.weight,7.382844119248368
100,3,c_attn.weight,5.01067163591399
100,3,c_proj.weight,4370.734008015418
100,3,c_fc.weight,3.4603752755496067
100,3,c_proj.weight,7.811256630959658
100,4,c_attn.weight,4.563997915664582
100,4,c_proj.weight,2583.3723792814253
100,4,c_fc.weight,3.429197619195504
100,4,c_proj.weight,8.053987575450208
100,5,c_attn.weight,4.378047385367539
100,5,c_proj.weight,13609.780932442578
100,5,c_fc.weight,3.4307897809007852
100,5,c_proj.weight,8.661004194113127
100,0,c_attn.weight,4.939156667621381
100,0,c_proj.weight,12027.150042246849
100,0,c_fc.weight,3.831294050088137
100,0,c_proj.weight,7.026997231707706
100,1,c_attn.weight,4.001081615187403
100,1,c_proj.weight,1245.0024117878509
100,1,c_fc.weight,3.6874340661958813
100,1,c_proj.weight,6.933310357694585
100,2,c_attn.weight,3.9074519094631173
100,2,c_proj.weight,3501.6065441429964
100,2,c_fc.weight,3.543211044876576
100,2,c_proj.weight,7.382471880392909
100,3,c_attn.weight,5.006835791711749
100,3,c_proj.weight,3906.1804774371535
100,3,c_fc.weight,3.46021788684413
100,3,c_proj.weight,7.811054836842005
100,4,c_attn.weight,4.565583163420111
100,4,c_proj.weight,2552.9966086328795
100,4,c_fc.weight,3.42915746630275
100,4,c_proj.weight,8.05505513292323
100,5,c_attn.weight,4.37666656294534
100,5,c_proj.weight,32579.953843030988
100,5,c_fc.weight,3.4311663886213926
100,5,c_proj.weight,8.664454806983372
200,0,c_attn.weight,6.09993250942906
200,0,c_proj.weight,86041.54848264434
200,0,c_fc.weight,4.676151654626378
200,0,c_proj.weight,9.225658969513457
200,1,c_attn.weight,5.009833347852915
200,1,c_proj.weight,6256.178386225889
200,1,c_fc.weight,4.544688241380118
200,1,c_proj.weight,10.46049805497365
200,2,c_attn.weight,5.3723845082818835
200,2,c_proj.weight,6768.99881017641
200,2,c_fc.weight,4.821352131761967
200,2,c_proj.weight,11.160743074324845
200,3,c_attn.weight,8.112642699232946
200,3,c_proj.weight,5208.4017027829195
200,3,c_fc.weight,5.236009722176861
200,3,c_proj.weight,11.699227116107007
200,4,c_attn.weight,7.529735200428347
200,4,c_proj.weight,29478.554440620337
200,4,c_fc.weight,5.1032531656725455
200,4,c_proj.weight,12.172760718798187
200,5,c_attn.weight,6.064773265572366
200,5,c_proj.weight,6087.672526488894
200,5,c_fc.weight,5.030595887130779
200,5,c_proj.weight,12.51059428559794
200,0,c_attn.weight,6.101344459345664
200,0,c_proj.weight,13948.127946427096
200,0,c_fc.weight,4.675689674464269
200,0,c_proj.weight,9.227331345972965
200,1,c_attn.weight,5.005559215745135
200,1,c_proj.weight,5620.849412794233
200,0,c_attn.weight,6.099576811448074
200,0,c_proj.weight,15961.919961462045
200,0,c_fc.weight,4.675863742765772
200,0,c_proj.weight,9.222020073231947
200,1,c_attn.weight,5.018609803447066
200,1,c_proj.weight,9986.898045885275
200,1,c_fc.weight,4.541836558540113
200,1,c_proj.weight,10.454032960303373
200,2,c_attn.weight,5.376902374708707
200,2,c_proj.weight,5543.14172986232
200,2,c_fc.weight,4.822198570637823
200,2,c_proj.weight,11.157988588830433
200,3,c_attn.weight,8.118303163357432
200,3,c_proj.weight,4242.478199691931
200,3,c_fc.weight,5.236937591172168
200,3,c_proj.weight,11.697434658029469
200,4,c_attn.weight,7.540473482215995
200,4,c_proj.weight,9761.730386754254
200,4,c_fc.weight,5.10316506126424
200,4,c_proj.weight,12.173911722386421
200,5,c_attn.weight,6.073429487783569
200,5,c_proj.weight,5708.0751797143685
200,5,c_fc.weight,5.028459672802666
200,5,c_proj.weight,12.511699225071236
200,1,c_fc.weight,4.545276465004345
200,1,c_proj.weight,10.459663226284366
200,2,c_attn.weight,5.358093035513077
200,2,c_proj.weight,4751.489192565268
200,2,c_fc.weight,4.821955691782371
200,2,c_proj.weight,11.160767451009038
200,3,c_attn.weight,8.128656670519367
200,3,c_proj.weight,4901.6929213766625
200,3,c_fc.weight,5.2394710259774575
200,3,c_proj.weight,11.699581330187138
200,4,c_attn.weight,7.512566036239186
200,4,c_proj.weight,6170.579186022218
200,4,c_fc.weight,5.10355116095561
200,4,c_proj.weight,12.176105960425874
200,5,c_attn.weight,6.038857407931718
200,5,c_proj.weight,7072.063546137047
200,5,c_fc.weight,5.028422677333219
200,5,c_proj.weight,12.516822299767567
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
0,0,c_attn.weight,3.7112012901640696
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.950280787780571
0,0,c_proj.weight,2.9671984438511596
0,1,c_attn.weight,3.639587030376841
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986043934482744
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713613980586387
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.9414772474177124
0,2,c_proj.weight,2.951455574209035
0,3,c_attn.weight,3.6817226601610598
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.9808711365898555
0,3,c_proj.weight,2.9747483360137266
0,4,c_attn.weight,3.647930114010723
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.9618214070796247
0,4,c_proj.weight,2.9290781894560163
0,5,c_attn.weight,3.691475023252794
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218551805167
0,5,c_proj.weight,2.983891885279437
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
100,0,c_attn.weight,4.939289269297701
100,0,c_proj.weight,8939.626408512087
100,0,c_fc.weight,3.8308477274580692
100,0,c_proj.weight,7.027528238435744
100,1,c_attn.weight,4.000988726528638
100,1,c_proj.weight,1199.9093064281944
100,1,c_fc.weight,3.687786660307069
100,1,c_proj.weight,6.938268469308375
100,2,c_attn.weight,3.904682544464167
100,2,c_proj.weight,2925.8942066073096
100,2,c_fc.weight,3.543430384685279
100,2,c_proj.weight,7.38123206488981
100,3,c_attn.weight,5.008902040595079
100,3,c_proj.weight,3935.8196204750343
100,3,c_fc.weight,3.460519949223264
100,3,c_proj.weight,7.81177716323435
100,4,c_attn.weight,4.564514220437243
100,4,c_proj.weight,2557.388611281348
100,4,c_fc.weight,3.428856256649235
100,4,c_proj.weight,8.052875755464932
100,5,c_attn.weight,4.376593574261636
100,5,c_proj.weight,12750.457090860144
100,5,c_fc.weight,3.431235313195909
100,5,c_proj.weight,8.663015902067249
100,0,c_attn.weight,4.940011704000682
100,0,c_proj.weight,8379.588765598255
100,0,c_fc.weight,3.831389227377337
100,0,c_proj.weight,7.02834757460234
100,1,c_attn.weight,4.001697562210026
100,1,c_proj.weight,1177.5793972049464
100,1,c_fc.weight,3.687914220091293
100,1,c_proj.weight,6.934184205159551
100,2,c_attn.weight,3.90754329814644
100,2,c_proj.weight,3118.3526677893547
100,2,c_fc.weight,3.5437094025847045
100,2,c_proj.weight,7.383119861481097
100,3,c_attn.weight,5.011200130754088
100,3,c_proj.weight,4373.784918849187
100,3,c_fc.weight,3.4607594929123744
100,3,c_proj.weight,7.811610440075716
100,4,c_attn.weight,4.562951625430735
100,4,c_proj.weight,2716.0391742023926
