iter,block,layer_short,kappa
0,4,c_proj.weight,6440.583153065448
0,4,c_fc.weight,2.9644816360972714
0,4,c_proj.weight,2.905009257804754
0,5,c_attn.weight,3.6048544377984166
0,5,c_proj.weight,6521.021252368428
0,5,c_fc.weight,2.9661111993843603
0,5,c_proj.weight,2.9503382800836033
100,0,c_attn.weight,7.685643243308462
100,0,c_proj.weight,1015.2410738757807
100,0,c_fc.weight,5.204904852303931
100,0,c_proj.weight,11.41471304048937
100,1,c_attn.weight,6.8503033723587565
100,1,c_proj.weight,18343.394623021177
100,1,c_fc.weight,4.454143650419631
100,1,c_proj.weight,9.55136353821411
100,2,c_attn.weight,5.595397203607663
100,2,c_proj.weight,1727.3089054773673
100,2,c_fc.weight,3.91790029189995
100,2,c_proj.weight,8.817684641269732
100,3,c_attn.weight,6.758410950647576
100,3,c_proj.weight,1115.529744804446
100,3,c_fc.weight,3.5930126862488017
100,3,c_proj.weight,8.61622959550348
100,4,c_attn.weight,6.728189414129504
100,4,c_proj.weight,2321.950047814412
100,4,c_fc.weight,3.424448456297001
100,4,c_proj.weight,8.474896092244348
100,5,c_attn.weight,5.618074278764447
100,5,c_proj.weight,2973.6052900752557
100,5,c_fc.weight,3.397219818894929
100,5,c_proj.weight,8.875644264227587
200,0,c_attn.weight,9.66040397377906
200,0,c_proj.weight,4085.294333723258
200,0,c_fc.weight,7.072153015747569
200,0,c_proj.weight,16.444089641676065
200,1,c_attn.weight,12.126578551324808
200,1,c_proj.weight,4427.601368120247
200,1,c_fc.weight,5.53331087392732
200,1,c_proj.weight,14.535807480652258
200,2,c_attn.weight,10.01163227535346
200,2,c_proj.weight,60345.12516900166
200,2,c_fc.weight,4.874477146792901
200,2,c_proj.weight,12.831257871427873
200,3,c_attn.weight,10.753177932079273
200,3,c_proj.weight,4414.193696755605
200,3,c_fc.weight,4.762902511518416
200,3,c_proj.weight,13.161435966506483
200,4,c_attn.weight,11.596818753121422
200,4,c_proj.weight,10037.610674962685
200,4,c_fc.weight,4.3994152393848625
200,4,c_proj.weight,12.347665134899861
200,5,c_attn.weight,9.110901175009829
200,5,c_proj.weight,9435.447025750736
200,5,c_fc.weight,4.194102211488908
200,5,c_proj.weight,13.181276161477806
0,0,c_attn.weight,3.660929767992872
0,0,c_proj.weight,8939.532416929189
0,0,c_fc.weight,2.9056316761389502
0,0,c_proj.weight,2.9734328946209256
0,1,c_attn.weight,3.644469944743839
0,1,c_proj.weight,750.0301771374536
0,1,c_fc.weight,2.969543414572246
0,1,c_proj.weight,2.9799362027602507
0,2,c_attn.weight,3.593721683996834
0,2,c_proj.weight,423.17516069218647
0,2,c_fc.weight,2.976189967600289
0,2,c_proj.weight,2.9816893856110687
0,3,c_attn.weight,3.6621257214720706
0,3,c_proj.weight,2452.495567803477
0,3,c_fc.weight,2.9893027898023683
0,3,c_proj.weight,2.9556247478641944
0,4,c_attn.weight,3.65783926714166
0,4,c_proj.weight,6440.583153065448
0,4,c_fc.weight,2.9644816360972714
0,4,c_proj.weight,2.905009257804754
0,5,c_attn.weight,3.6048544377984166
0,5,c_proj.weight,6521.021252368428
0,5,c_fc.weight,2.9661111993843603
0,5,c_proj.weight,2.9503382800836033
100,0,c_attn.weight,7.855597833911209
100,0,c_proj.weight,2449.890477846489
100,0,c_fc.weight,5.140578744681766
100,0,c_proj.weight,11.546291586985664
100,1,c_attn.weight,7.83484503842584
100,1,c_proj.weight,2394.2273519928967
100,1,c_fc.weight,4.210089250728063
100,1,c_proj.weight,9.853200860540921
100,2,c_attn.weight,7.8994653924871
100,2,c_proj.weight,3916.207431368561
100,2,c_fc.weight,3.8095240234012264
100,2,c_proj.weight,8.83317980520506
100,3,c_attn.weight,6.977801593180531
100,3,c_proj.weight,1791.8332622959347
100,3,c_fc.weight,3.5095659212437176
100,3,c_proj.weight,8.74125543598317
100,4,c_attn.weight,6.415340178390261
100,4,c_proj.weight,3267.325910493702
100,4,c_fc.weight,3.3726248568518007
100,4,c_proj.weight,8.792443455439024
100,5,c_attn.weight,5.5844353810245675
100,5,c_proj.weight,1581.0353604410586
100,5,c_fc.weight,3.3603952087691593
100,5,c_proj.weight,9.02400041998998
200,0,c_attn.weight,11.645264449818693
200,0,c_proj.weight,45267.206386880775
200,0,c_fc.weight,6.35149877898719
200,0,c_proj.weight,14.95730587827466
200,1,c_attn.weight,10.683319420373003
200,1,c_proj.weight,7618.2333968912535
200,1,c_fc.weight,5.404194572612739
200,1,c_proj.weight,14.527802333680262
200,2,c_attn.weight,9.558463799242638
200,2,c_proj.weight,6050.118166269612
200,2,c_fc.weight,4.876138997838344
200,2,c_proj.weight,12.241851369983321
200,3,c_attn.weight,13.34631638461391
200,3,c_proj.weight,5237.425723186839
200,3,c_fc.weight,4.704763220092289
200,3,c_proj.weight,12.699758168668433
200,4,c_attn.weight,11.938599704230633
200,4,c_proj.weight,2847.2906363023876
200,4,c_fc.weight,4.5792924425826795
200,4,c_proj.weight,12.809516016683599
200,5,c_attn.weight,10.113177395651334
200,5,c_proj.weight,8576.790615226508
200,5,c_fc.weight,4.3668392979179895
200,5,c_proj.weight,13.194378063427488
0,0,c_attn.weight,3.660929767992872
0,0,c_proj.weight,8939.532416929189
0,0,c_fc.weight,2.9056316761389502
0,0,c_proj.weight,2.9734328946209256
0,1,c_attn.weight,3.644469944743839
0,1,c_proj.weight,750.0301771374536
0,1,c_fc.weight,2.969543414572246
0,1,c_proj.weight,2.9799362027602507
0,2,c_attn.weight,3.593721683996834
0,2,c_proj.weight,423.17516069218647
0,2,c_fc.weight,2.976189967600289
0,2,c_proj.weight,2.9816893856110687
0,3,c_attn.weight,3.6621257214720706
0,3,c_proj.weight,2452.495567803477
0,3,c_fc.weight,2.9893027898023683
0,3,c_proj.weight,2.9556247478641944
0,4,c_attn.weight,3.65783926714166
0,4,c_proj.weight,6440.583153065448
0,4,c_fc.weight,2.9644816360972714
0,4,c_proj.weight,2.905009257804754
0,5,c_attn.weight,3.6048544377984166
0,5,c_proj.weight,6521.021252368428
0,5,c_fc.weight,2.9661111993843603
0,5,c_proj.weight,2.9503382800836033
100,0,c_attn.weight,7.183809250385674
100,0,c_proj.weight,3080.826478218476
100,0,c_fc.weight,5.071394182811255
100,0,c_proj.weight,10.856204725637111
100,1,c_attn.weight,6.196799929075163
100,1,c_proj.weight,25995.920414770473
100,1,c_fc.weight,4.070759701567826
100,1,c_proj.weight,9.407417089793052
100,2,c_attn.weight,5.676062475020337
100,2,c_proj.weight,254696.16993291714
100,2,c_fc.weight,3.861774368193115
100,2,c_proj.weight,8.93706594587611
100,3,c_attn.weight,6.8168635241252655
100,3,c_proj.weight,2299.999985522085
100,3,c_fc.weight,3.5954369678764806
100,3,c_proj.weight,8.670939366566202
100,4,c_attn.weight,6.316057561925881
100,4,c_proj.weight,5755.899650984459
100,4,c_fc.weight,3.3814043904308067
100,4,c_proj.weight,8.646244648398667
100,5,c_attn.weight,5.96825989461896
100,5,c_proj.weight,1358.676879290546
100,5,c_fc.weight,3.4377795008873813
100,5,c_proj.weight,8.780184660723526
200,0,c_attn.weight,10.229304760485032
200,0,c_proj.weight,915.2123402252895
200,0,c_fc.weight,7.050506292880926
200,0,c_proj.weight,16.402612506917205
200,1,c_attn.weight,9.495083273354888
200,1,c_proj.weight,6968.400883310893
200,1,c_fc.weight,5.36700164257082
200,1,c_proj.weight,14.786737552097135
200,2,c_attn.weight,9.824990341899252
200,2,c_proj.weight,2988.7089003393994
200,2,c_fc.weight,4.8952325424978556
200,2,c_proj.weight,13.172865114181791
200,3,c_attn.weight,11.416102399408128
200,3,c_proj.weight,60437.57858125575
200,3,c_fc.weight,4.739575935309508
200,3,c_proj.weight,13.005829507310075
200,4,c_attn.weight,10.099855778966955
200,4,c_proj.weight,1907.9400744303102
200,4,c_fc.weight,4.465068094517519
200,4,c_proj.weight,12.424730224013826
200,5,c_attn.weight,11.245307725927498
200,5,c_proj.weight,3084.7701698208916
200,5,c_fc.weight,4.342316390346072
200,5,c_proj.weight,13.041492580561037
0,0,c_attn.weight,3.660929767992872
0,0,c_proj.weight,8939.532416929189
0,0,c_fc.weight,2.9056316761389502
0,0,c_proj.weight,2.9734328946209256
0,1,c_attn.weight,3.644469944743839
0,1,c_proj.weight,750.0301771374536
0,1,c_fc.weight,2.969543414572246
0,1,c_proj.weight,2.9799362027602507
0,2,c_attn.weight,3.593721683996834
0,2,c_proj.weight,423.17516069218647
0,2,c_fc.weight,2.976189967600289
0,2,c_proj.weight,2.9816893856110687
0,3,c_attn.weight,3.6621257214720706
0,3,c_proj.weight,2452.495567803477
0,3,c_fc.weight,2.9893027898023683
0,3,c_proj.weight,2.9556247478641944
0,4,c_attn.weight,3.65783926714166
0,4,c_proj.weight,6440.583153065448
0,4,c_fc.weight,2.9644816360972714
0,4,c_proj.weight,2.905009257804754
0,5,c_attn.weight,3.6048544377984166
0,5,c_proj.weight,6521.021252368428
0,5,c_fc.weight,2.9661111993843603
0,5,c_proj.weight,2.9503382800836033
100,0,c_attn.weight,7.6090234692097
100,0,c_proj.weight,12051.60536841379
100,0,c_fc.weight,5.220105951626134
100,0,c_proj.weight,11.244367739222804
100,1,c_attn.weight,7.959949938454329
100,1,c_proj.weight,9293.65267845292
100,1,c_fc.weight,4.198656843003754
100,1,c_proj.weight,9.349272108244643
100,2,c_attn.weight,6.396522881324428
100,2,c_proj.weight,6437.424419258136
100,2,c_fc.weight,3.7384198916958975
100,2,c_proj.weight,8.33084777817259
100,3,c_attn.weight,7.520786140446033
100,3,c_proj.weight,2226.4071975365378
100,3,c_fc.weight,3.4187311583928834
100,3,c_proj.weight,8.09334449659268
100,4,c_attn.weight,7.172446764876693
100,4,c_proj.weight,6704.100235649074
100,4,c_fc.weight,3.331677776641626
100,4,c_proj.weight,8.28256851961491
100,5,c_attn.weight,6.8202156659427144
100,5,c_proj.weight,6468.078034996442
100,5,c_fc.weight,3.452339320001443
100,5,c_proj.weight,8.410931140012726
200,0,c_attn.weight,9.583555722246352
200,0,c_proj.weight,4094.2993433903125
200,0,c_fc.weight,6.950564665273317
200,0,c_proj.weight,15.795008648143845
200,1,c_attn.weight,10.950647863944994
200,1,c_proj.weight,8489.470879496976
200,1,c_fc.weight,5.276765536685854
200,1,c_proj.weight,14.71521015318103
200,2,c_attn.weight,8.286974500975496
200,2,c_proj.weight,2078.569805004428
200,2,c_fc.weight,4.63815178491952
200,2,c_proj.weight,12.580488270652435
200,3,c_attn.weight,11.282485755750528
200,3,c_proj.weight,42021.52204200067
200,3,c_fc.weight,4.474334212657665
200,3,c_proj.weight,12.409630279724372
200,4,c_attn.weight,10.428375682029989
200,4,c_proj.weight,5009.196215335772
200,4,c_fc.weight,4.329193200393617
200,4,c_proj.weight,12.433778932597976
200,5,c_attn.weight,12.276691042650608
200,5,c_proj.weight,3268.599359679137
200,5,c_fc.weight,4.253913350897086
200,5,c_proj.weight,13.112237495756663
